;Mots;00100;00200;00110;00210;00120;00220;00101;00201;00111;00211;00121;00221;00102;00202;00112;00212;00122;00222;00000;00010;00020;00001;00011;00021;00002;00012;00022;01100;02100;01200;02200;01110;02110;01210;02210;01120;02120;01220;02220;01101;02101;01201;02201;01111;02111;01211;02211;01121;02121;01221;02221;01102;02102;01202;02202;01112;02112;01212;02212;01122;02122;01222;02222;01000;02000;01010;02010;01020;02020;01001;02001;01011;02011;01021;02021;01002;02002;01012;02012;01022;02022;10100;20100;10200;20200;10110;20110;10210;20210;10120;20120;10220;20220;10101;20101;10201;20201;10111;20111;10211;20211;10121;20121;10221;20221;10102;20102;10202;20202;10112;20112;10212;20212;10122;20122;10222;20222;10000;20000;10010;20010;10020;20020;10001;20001;10011;20011;10021;20021;10002;20002;10012;20012;10022;20022;11100;21100;12100;22100;11200;21200;12200;22200;11110;21110;12110;22110;11210;21210;12210;22210;11120;21120;12120;22120;11220;21220;12220;22220;11101;21101;12101;22101;11201;21201;12201;22201;11111;21111;12111;22111;11211;21211;12211;22211;11121;21121;12121;22121;11221;21221;12221;22221;11102;21102;12102;22102;11202;21202;12202;22202;11112;21112;12112;22112;11212;21212;12212;22212;11122;21122;12122;22122;11222;21222;12222;22222;11000;21000;12000;22000;11010;21010;12010;22010;11020;21020;12020;22020;11001;21001;12001;22001;11011;21011;12011;22011;11021;21021;12021;22021;11002;21002;12002;22002;11012;21012;12012;22012;11022;21022;12022;22022;sum;average
928;irais;1559;306;444;80;176;61;492;83;150;30;64;28;280;50;98;26;49;25;4046;1368;423;1361;466;133;841;293;102;519;113;104;74;148;28;30;17;70;14;23;14;104;16;13;8;28;7;6;5;17;5;6;5;76;14;13;8;21;5;6;5;14;5;6;5;1481;315;496;119;174;34;378;69;126;35;42;7;241;48;80;16;30;7;444;10;80;4;444;10;80;4;176;2;61;2;150;4;30;1;150;4;30;1;64;1;28;1;98;2;26;1;98;2;26;1;49;1;25;1;1368;41;1368;41;423;5;466;15;466;15;133;1;293;7;293;7;102;1;148;2;28;2;30;2;17;2;148;2;28;2;30;2;17;2;70;2;14;2;23;2;14;2;28;1;7;1;6;1;5;1;28;1;7;1;6;1;5;1;17;1;5;1;6;1;5;1;21;1;5;1;6;1;5;1;21;1;5;1;6;1;5;1;14;1;5;1;6;1;5;1;496;9;119;5;496;9;119;5;174;2;34;2;126;3;35;2;126;3;35;2;42;1;7;1;80;3;16;2;80;3;16;2;30;1;7;1;28378;2.8863542512139206
929;tuyau;90;44;40;20;7;6;9;7;4;4;4;4;6;6;4;4;4;4;4046;1559;160;977;234;25;107;25;8;9;3;7;2;4;1;4;1;4;1;4;1;9;3;7;2;4;1;4;1;4;1;4;1;6;1;6;1;4;1;4;1;4;1;4;1;977;313;234;61;25;13;977;313;234;61;25;13;107;1;25;1;8;1;16;4;5;1;7;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1057;250;404;101;35;9;239;60;64;12;2;1;20;13;7;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;239;60;103;19;64;12;27;6;2;1;2;1;239;60;103;19;64;12;27;6;2;1;2;1;20;13;1;1;7;4;1;1;1;1;1;1;14456;1.4703339578387637
930;bijou;102;8;36;3;8;2;57;4;20;1;4;1;3;2;2;1;1;1;4046;1128;150;977;297;26;107;53;16;23;1;1;1;13;1;1;1;1;1;1;1;12;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1368;472;232;50;44;33;200;55;25;8;9;8;17;12;9;8;8;8;6;3;2;1;5;3;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;440;290;153;103;25;16;104;68;35;26;6;3;14;9;8;5;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;122;81;39;27;28;18;8;7;8;7;8;7;22;9;5;3;4;2;3;2;3;2;3;2;4;2;3;2;3;2;3;2;3;2;3;2;11594;1.1792371269495454
931;balai;861;268;337;105;60;17;255;87;79;25;22;9;19;7;12;5;7;5;4046;1559;160;1368;444;56;137;79;32;337;148;105;70;337;148;105;70;60;10;17;3;79;21;25;8;79;21;25;8;22;1;9;1;12;2;5;1;12;2;5;1;7;1;5;1;1559;769;1559;769;160;35;444;164;444;164;56;1;79;25;79;25;32;1;81;52;15;14;30;18;5;4;4;4;2;2;17;10;5;5;8;5;2;2;2;2;2;2;6;2;1;1;4;1;1;1;1;1;1;1;440;290;165;90;18;8;122;81;34;19;3;2;16;7;10;3;1;1;30;18;13;6;5;4;4;3;30;18;13;6;5;4;4;3;4;4;2;2;2;2;1;1;8;5;3;3;2;2;1;1;8;5;3;3;2;2;1;1;2;2;1;1;2;2;1;1;4;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;165;90;87;55;165;90;87;55;18;8;10;4;34;19;16;13;34;19;16;13;3;2;1;1;10;3;4;3;10;3;4;3;1;1;1;1;21138;2.1499667405088396
932;forme;1481;475;183;80;52;23;853;264;116;49;36;18;463;150;70;35;32;14;4046;555;119;2214;322;72;1309;196;68;360;215;119;95;46;34;25;25;11;8;8;8;150;105;46;42;17;14;12;12;4;4;4;4;101;71;39;38;15;14;12;12;4;4;4;4;1128;702;157;114;34;28;454;343;64;55;19;17;333;258;52;47;19;17;130;109;49;45;18;18;13;13;15;15;12;12;73;60;29;26;12;12;9;9;11;11;9;9;42;37;16;16;8;8;6;6;8;8;6;6;354;267;42;34;20;20;188;144;25;22;12;12;110;91;15;12;9;9;36;33;27;27;21;21;21;21;6;6;6;6;6;6;6;6;5;5;5;5;5;5;5;5;16;14;13;13;9;9;9;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;13;11;10;10;8;8;8;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;88;73;62;55;7;6;7;6;5;5;5;5;34;28;28;25;2;2;2;2;2;2;2;2;26;23;21;20;2;2;2;2;2;2;2;2;22182;2.2561530058646553
933;dures;1481;475;853;264;233;58;378;146;196;75;82;31;241;100;100;38;62;29;4046;2214;521;1361;667;284;841;361;251;307;124;77;52;160;67;33;24;42;29;13;13;85;39;23;18;40;20;7;7;19;12;5;5;55;19;17;13;24;7;5;5;14;7;5;5;977;313;520;172;99;65;326;132;150;72;57;39;192;74;81;36;50;32;170;51;67;25;85;27;29;13;22;12;5;5;31;11;13;7;11;5;4;3;7;4;2;2;25;8;12;6;9;3;3;2;6;3;2;2;453;179;230;95;62;31;109;48;53;27;32;19;88;40;42;22;30;18;35;11;10;8;14;7;7;7;17;7;7;5;6;4;4;4;5;4;4;3;2;2;2;2;7;2;2;1;1;1;1;1;3;2;2;1;1;1;1;1;3;2;2;1;1;1;1;1;4;2;2;1;1;1;1;1;3;2;2;1;1;1;1;1;3;2;2;1;1;1;1;1;116;50;25;15;59;28;13;9;10;7;7;6;19;11;6;4;7;5;5;4;5;4;4;3;14;11;6;4;6;5;5;4;5;4;4;3;23189;2.358575964881232
934;neufs;977;295;76;23;10;7;326;99;21;7;9;6;192;55;15;7;8;6;4046;354;32;1361;97;21;841;76;19;520;89;166;28;40;7;14;4;4;4;4;4;150;28;44;13;10;5;4;4;4;4;4;4;81;24;23;10;6;5;4;4;4;4;4;4;2214;413;188;31;18;7;667;145;44;12;11;7;361;74;32;11;11;7;161;22;28;8;9;1;2;1;1;1;1;1;44;7;6;3;1;1;1;1;1;1;1;1;34;6;5;3;1;1;1;1;1;1;1;1;938;111;74;6;4;4;231;31;17;4;4;4;159;28;17;4;4;4;84;16;34;3;16;5;4;2;5;1;3;1;2;1;1;1;1;1;1;1;1;1;1;1;21;3;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;17;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;457;61;136;9;33;2;9;2;2;2;2;2;91;7;35;2;6;2;4;2;2;2;2;2;58;5;23;2;6;2;4;2;2;2;2;2;17846;1.8151341872987397
935;mêlée;861;268;205;66;53;34;471;154;74;28;35;22;300;85;46;20;30;19;4046;961;263;2214;308;159;1309;204;147;18;12;12;12;6;6;6;6;6;6;6;6;13;8;8;8;4;4;4;4;4;4;4;4;9;4;4;4;4;4;4;4;4;4;4;4;79;50;17;15;13;13;56;36;8;8;8;8;32;17;8;8;8;8;78;42;34;25;15;7;6;4;4;4;4;4;43;24;20;16;3;2;2;2;2;2;2;2;28;13;10;6;3;2;2;2;2;2;2;2;555;239;116;36;30;13;322;137;35;9;20;8;196;80;23;8;18;7;11;9;9;9;9;9;9;9;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;5;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;13;11;11;11;4;4;4;4;4;4;4;4;8;7;7;7;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;15679;1.5947264889979231
936;garda;1481;475;170;67;73;45;519;179;67;26;33;22;67;22;5;3;3;3;4046;453;158;1559;169;59;202;18;9;519;249;179;126;67;39;26;24;33;26;22;22;519;249;179;126;67;39;26;24;33;26;22;22;67;14;22;8;5;3;3;3;3;3;3;3;1559;769;169;84;59;40;1559;769;169;84;59;40;202;50;18;5;9;4;161;75;42;25;16;13;5;5;8;8;5;5;61;30;19;13;12;11;5;5;8;8;5;5;8;3;1;1;1;1;1;1;1;1;1;1;450;187;39;22;15;14;187;76;18;14;9;9;27;10;2;2;2;2;61;30;26;14;19;13;17;13;12;11;5;5;5;5;5;5;8;8;5;5;5;5;5;5;61;30;26;14;19;13;17;13;12;11;5;5;5;5;5;5;8;8;5;5;5;5;5;5;8;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;187;76;91;44;18;14;8;6;9;9;5;5;187;76;91;44;18;14;8;6;9;9;5;5;27;10;9;3;2;2;1;1;2;2;1;1;21661;2.203161584168889
937;moque;35;25;35;25;26;25;18;15;18;15;16;15;17;15;17;15;16;15;4046;977;267;2214;520;143;1309;300;78;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1128;702;297;204;71;27;454;343;107;87;24;17;333;258;81;67;17;11;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;555;239;110;58;30;13;322;137;58;32;12;7;196;80;32;16;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;157;76;114;56;30;21;20;16;10;6;6;5;64;30;55;27;7;6;7;6;2;2;2;2;52;23;47;21;5;4;5;4;2;2;2;2;17593;1.789401308816918
938;sauce;977;295;142;48;14;8;520;166;55;21;5;5;300;127;33;17;5;5;4046;711;102;2214;334;48;1309;234;40;234;91;75;52;24;9;9;6;2;2;2;2;74;42;34;32;5;4;4;4;2;2;2;2;55;42;34;32;4;4;4;4;2;2;2;2;1559;769;267;147;37;18;597;350;90;62;16;8;401;254;64;45;15;8;326;85;99;35;44;12;18;3;7;3;5;3;150;35;44;16;15;6;7;2;2;2;2;2;52;21;20;13;6;4;4;2;2;2;2;2;1361;275;184;36;29;6;667;146;72;17;4;2;226;84;26;13;2;2;73;32;35;23;31;18;24;17;8;3;7;2;6;2;6;2;2;2;2;2;2;2;2;2;20;11;11;8;12;7;10;7;5;3;4;2;4;2;4;2;2;2;2;2;2;2;2;2;15;9;11;8;12;7;10;7;4;2;4;2;4;2;4;2;2;2;2;2;2;2;2;2;492;105;277;67;61;12;44;8;8;3;7;2;169;42;112;28;22;5;19;4;2;2;2;2;72;27;55;22;9;4;9;4;2;2;2;2;23852;2.4260103460411035
939;hache;711;195;153;93;93;93;334;90;72;51;51;51;234;72;64;51;51;51;4046;263;102;2214;130;52;1309;102;52;267;147;71;43;51;23;28;17;28;17;28;17;90;62;22;19;10;8;9;8;9;8;9;8;64;45;16;14;10;8;9;8;9;8;9;8;1559;769;103;51;35;18;597;350;31;24;9;8;401;254;27;21;9;8;153;8;93;6;153;8;93;6;93;6;93;6;72;2;51;2;72;2;51;2;51;2;51;2;64;2;51;2;64;2;51;2;51;2;51;2;263;84;263;84;102;6;130;49;130;49;52;2;102;31;102;31;52;2;51;6;23;5;28;4;17;3;51;6;23;5;28;4;17;3;28;4;17;3;28;4;17;3;10;1;8;1;9;1;8;1;10;1;8;1;9;1;8;1;9;1;8;1;9;1;8;1;10;1;8;1;9;1;8;1;10;1;8;1;9;1;8;1;9;1;8;1;9;1;8;1;103;37;51;31;103;37;51;31;35;4;18;3;31;17;24;17;31;17;24;17;9;1;8;1;27;14;21;14;27;14;21;14;9;1;8;1;20699;2.1053156193486835
940;vôtre;1057;250;320;84;71;42;514;137;164;57;44;31;290;71;88;30;34;27;4046;1481;281;2214;853;162;1309;463;130;21;13;13;12;10;8;8;8;4;4;4;4;10;8;7;7;6;4;4;4;4;4;4;4;6;4;4;4;6;4;4;4;4;4;4;4;38;20;19;10;4;4;25;15;13;6;4;4;14;4;11;4;4;4;63;39;14;14;18;12;8;8;6;6;6;6;35;23;8;8;14;9;5;5;4;4;4;4;18;14;6;6;7;5;4;4;4;4;4;4;430;199;152;54;34;15;279;133;104;39;22;10;153;72;54;19;19;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;17096;1.7388509506925502
941;venue;938;365;161;67;32;22;457;202;84;39;21;16;255;118;39;11;10;8;4046;977;267;2214;520;143;1309;300;78;457;136;202;85;84;34;39;29;21;14;16;14;457;136;202;85;84;34;39;29;21;14;16;14;255;43;118;28;39;10;11;7;10;7;8;7;2214;413;520;89;143;39;2214;413;520;89;143;39;1309;151;300;26;78;14;71;40;27;27;11;9;9;9;6;6;6;6;45;30;21;21;11;9;9;9;6;6;6;6;18;12;9;9;4;3;3;3;3;3;3;3;430;199;80;44;39;29;279;133;57;32;27;21;153;72;36;18;17;13;45;30;27;23;21;21;18;18;11;9;11;9;9;9;9;9;6;6;6;6;6;6;6;6;45;30;27;23;21;21;18;18;11;9;11;9;9;9;9;9;6;6;6;6;6;6;6;6;18;12;8;7;9;9;6;6;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;279;133;80;52;57;32;22;17;27;21;12;9;279;133;80;52;57;32;22;17;27;21;12;9;153;72;28;21;36;18;10;7;17;13;6;4;29022;2.951856123713102
942;ondes;453;80;230;44;62;25;109;24;53;12;32;11;88;24;42;12;30;11;4046;2214;521;1361;667;284;841;361;251;113;4;10;4;52;3;4;3;7;2;3;2;22;1;1;1;12;1;1;1;2;1;1;1;13;1;1;1;7;1;1;1;2;1;1;1;938;60;457;45;60;11;231;11;91;6;22;5;159;10;58;6;22;5;149;4;20;3;57;4;10;3;12;1;6;1;35;1;5;1;10;1;3;1;6;1;3;1;24;1;5;1;5;1;3;1;5;1;3;1;1128;75;454;50;89;9;344;25;110;15;46;6;204;14;41;6;38;5;48;2;2;2;5;2;2;2;14;2;2;2;3;2;2;2;3;1;1;1;2;1;1;1;10;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;295;14;15;4;93;9;8;4;16;2;1;1;72;5;5;1;11;2;1;1;4;1;1;1;51;3;5;1;4;1;1;1;4;1;1;1;18227;1.8538860714946834
943;menus;938;365;161;67;32;22;231;105;44;22;14;12;159;72;34;22;14;12;4046;977;267;1361;326;78;841;192;59;457;136;202;85;84;34;39;29;21;14;16;14;91;35;51;26;21;8;12;7;8;7;7;7;58;23;30;16;17;8;12;7;8;7;7;7;2214;413;520;89;143;39;667;145;150;28;25;15;361;74;81;24;17;14;91;58;39;38;10;9;9;9;4;4;4;4;13;13;9;9;5;5;5;5;3;3;3;3;13;13;9;9;5;5;5;5;3;3;3;3;555;239;110;58;30;13;141;71;26;16;9;6;113;57;21;15;8;6;45;32;10;9;25;24;9;8;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;6;6;3;3;5;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;6;3;3;5;5;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;322;137;53;22;58;32;11;8;12;7;6;3;80;39;13;5;12;9;3;3;2;2;2;2;68;32;10;4;10;8;3;3;2;2;2;2;20363;2.0711407293491106
944;vomir;555;170;166;41;58;22;183;40;51;9;18;5;27;12;13;5;5;2;4046;1368;423;1481;496;174;215;82;43;157;114;54;46;26;16;7;5;6;5;4;4;46;34;8;7;6;4;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1128;702;232;109;72;36;360;215;67;31;30;9;50;34;11;5;10;5;7;4;4;4;3;3;3;3;3;3;3;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;430;199;174;85;50;18;152;54;72;31;26;11;28;12;15;7;9;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;87;51;52;41;33;20;16;13;7;3;4;3;16;7;9;6;5;2;2;2;4;1;1;1;8;4;5;4;4;1;1;1;4;1;1;1;15375;1.563806350426881
945;blême;79;22;13;2;2;2;56;15;8;1;1;1;32;15;3;1;1;1;4046;555;119;2214;322;72;1309;196;68;18;2;6;2;11;2;2;2;2;2;2;2;13;1;5;1;6;1;1;1;1;1;1;1;9;1;5;1;3;1;1;1;1;1;1;1;861;161;78;13;21;12;471;75;43;6;11;6;300;49;28;6;11;6;9;8;3;2;2;2;2;2;2;2;2;2;6;6;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;440;290;44;20;18;13;215;150;23;12;11;9;161;112;21;11;11;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;81;52;30;23;9;6;7;5;6;5;6;5;47;26;14;11;4;3;3;3;3;3;3;3;36;19;9;7;4;3;3;3;3;3;3;3;13620;1.385303576768398
946;asile;1368;362;255;46;66;22;612;200;114;24;36;13;345;135;71;20;30;10;4046;861;249;2214;471;158;1309;300;136;466;23;138;4;69;7;13;1;12;6;3;1;175;8;53;4;24;2;2;1;4;2;1;1;58;6;28;3;9;2;2;1;3;2;1;1;1361;38;225;7;40;6;667;18;105;2;23;2;226;9;38;2;16;2;444;110;106;35;79;18;12;4;15;7;4;2;101;39;44;17;14;6;5;2;4;4;2;2;65;20;30;10;12;5;5;2;4;4;2;2;1559;272;337;44;76;15;597;116;127;20;40;8;401;69;94;13;38;8;150;35;13;5;48;9;1;1;20;4;3;1;5;2;1;1;3;1;2;1;2;1;1;1;28;11;2;1;15;4;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;3;1;1;6;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;492;82;21;7;85;10;3;1;11;1;2;1;169;25;6;3;25;3;1;1;5;1;1;1;72;7;3;2;18;2;1;1;5;1;1;1;23972;2.4382156638980934
947;piqué;35;25;35;25;26;25;8;8;8;8;8;8;8;8;8;8;8;8;4046;977;267;961;177;58;427;79;25;12;10;10;10;12;10;10;10;10;10;10;10;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1368;472;200;55;53;43;277;87;16;6;6;6;113;37;12;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;589;397;124;85;29;22;139;84;22;11;3;2;66;43;15;8;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;203;147;49;46;28;23;8;8;10;7;7;7;45;28;10;10;3;3;2;2;2;2;2;2;20;16;9;9;3;3;2;2;2;2;2;2;12954;1.317564062662102
948;final;938;365;355;114;36;12;111;25;48;12;13;7;12;7;10;7;10;7;4046;1559;160;861;337;60;69;47;35;335;109;85;41;103;26;20;7;11;9;4;3;36;15;5;4;13;5;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1368;472;444;103;56;28;255;111;79;27;22;12;24;11;13;6;9;6;74;55;38;35;24;18;13;11;3;3;3;3;15;10;3;3;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;354;267;103;74;13;11;75;54;20;15;7;7;6;6;5;5;5;5;27;20;13;13;12;10;10;10;6;3;3;3;4;2;2;2;2;2;2;2;2;2;2;2;6;6;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;143;107;63;54;32;22;10;8;5;5;4;4;28;23;21;16;5;4;4;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;15447;1.5711295411410753
949;ports;1481;475;320;93;62;36;378;146;60;29;24;15;241;100;42;22;15;11;4046;1057;304;1361;298;105;841;172;54;360;215;119;95;87;46;31;28;24;21;20;20;87;56;35;27;22;16;14;14;12;11;11;11;50;32;22;17;12;10;9;9;8;8;8;8;1128;702;297;169;102;88;344;224;79;49;32;27;204;136;42;30;19;16;202;137;76;66;39;30;16;16;21;21;13;13;48;30;23;15;5;4;2;2;4;4;2;2;33;21;20;14;4;4;2;2;4;4;2;2;589;397;123;85;50;43;188;129;32;22;17;16;124;83;22;13;9;8;40;26;20;15;14;12;11;10;10;7;7;6;6;6;6;6;7;7;6;6;6;6;6;6;11;7;5;4;6;4;4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;5;4;3;5;4;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;155;99;92;66;34;27;21;20;16;15;13;13;46;33;33;26;11;8;8;8;7;6;6;6;28;21;20;16;5;3;3;3;3;2;2;2;21145;2.1506787173838307
950;fixes;77;23;59;17;14;9;14;9;10;6;7;5;11;9;7;6;5;5;4046;2214;521;1361;667;284;841;361;251;31;20;11;10;24;16;6;6;5;4;3;3;6;5;5;4;3;3;2;2;3;3;2;2;5;4;5;4;2;2;2;2;2;2;2;2;1368;472;612;263;136;89;466;174;175;93;75;52;293;119;99;65;68;47;8;8;7;7;4;4;4;4;2;2;2;2;3;3;3;3;1;1;1;1;1;1;1;1;3;3;3;3;1;1;1;1;1;1;1;1;354;267;188;144;40;35;97;70;44;32;17;16;76;52;32;20;16;15;7;7;7;7;7;7;7;7;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;143;107;63;54;62;51;33;28;12;11;10;10;39;32;17;16;11;11;7;7;5;5;4;4;30;25;15;14;8;8;6;6;5;5;4;4;18383;1.869752984708771
951;trône;38;12;9;5;5;4;25;10;8;5;4;4;14;10;7;5;4;4;4046;938;322;2214;457;157;1309;255;99;19;9;9;9;5;3;3;3;3;3;3;3;13;7;7;7;5;3;3;3;3;3;3;3;11;7;7;7;5;3;3;3;3;3;3;3;1481;315;202;40;80;31;853;161;104;18;42;14;463;123;59;13;30;12;21;3;2;2;5;2;2;2;3;2;2;2;10;3;2;2;4;2;2;2;2;2;2;2;6;2;2;2;4;2;2;2;2;2;2;2;1057;250;238;68;93;27;514;138;108;40;39;19;290;81;44;17;8;7;10;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;320;98;70;36;33;12;6;4;14;7;5;3;164;49;23;13;20;7;2;2;8;6;2;2;88;31;22;12;11;4;2;2;4;4;2;2;18608;1.8926379556906279
952;force;1481;475;235;72;45;24;853;264;123;36;23;13;463;150;75;24;16;9;4046;711;102;2214;334;48;1309;234;40;360;215;119;95;56;31;20;17;12;8;7;7;150;105;46;42;18;12;8;7;4;4;3;3;101;71;39;38;14;11;7;7;4;4;3;3;1128;702;219;136;31;23;454;343;71;56;12;12;333;258;65;53;12;12;130;109;49;45;13;11;9;8;9;9;8;8;73;60;29;26;5;4;5;4;4;4;4;4;42;37;16;16;4;4;4;4;4;4;4;4;354;267;36;27;13;13;188;144;12;9;5;5;110;91;8;8;5;5;36;33;27;27;21;21;21;21;7;7;6;6;6;6;6;6;7;7;6;6;6;6;6;6;16;14;13;13;9;9;9;9;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;13;11;10;10;8;8;8;8;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;88;73;62;55;11;10;10;9;10;10;9;9;34;28;28;25;4;4;4;4;4;4;4;4;26;23;21;20;4;4;4;4;4;4;4;4;22259;2.263984751489557
953;noyer;90;44;45;26;20;17;26;13;15;9;8;7;8;7;8;7;8;7;4046;2214;521;1481;853;233;215;160;146;41;27;27;24;18;16;15;15;13;13;12;12;9;6;7;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1128;702;454;343;89;79;360;215;150;105;38;32;50;34;32;27;28;25;27;10;14;9;14;5;8;5;6;2;5;2;4;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;938;111;457;61;60;12;202;27;104;19;19;5;25;5;19;5;17;5;18;10;13;9;14;9;12;9;9;5;9;5;8;5;8;5;6;2;6;2;5;2;5;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;295;43;177;39;93;22;72;22;16;7;14;7;64;12;40;11;22;8;19;8;6;4;5;4;8;4;6;4;6;4;5;4;6;4;5;4;18081;1.8390362681020118
